data;fonte;indicador;categoria;subcategoria;produto;uf;regiao;valor;unidade;periodicidade
2023-07-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.7856;R$/dz;mensal
2023-07-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;57.0391;R$/sc;mensal
2023-07-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;118.7053;R$/sc;mensal
2023-07-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2206.7403;R$/ton;mensal
2023-07-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1889.3834;US$/ton;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;20.373;R$/kg;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;76.6974;R$/kg;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;94.6673;R$/kg;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;81.8211;R$/kg;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.5844;R$/kg;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.3705;R$/kg;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;36.9215;R$/kg;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.8949;R$/dz;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;55.6736;R$/sc;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;120.7019;R$/sc;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2085.0889;R$/ton;mensal
2023-08-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1898.1425;US$/ton;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;19.6659;R$/kg;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;74.5483;R$/kg;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;93.9859;R$/kg;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;80.9264;R$/kg;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.6317;R$/kg;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.241;R$/kg;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;37.0358;R$/kg;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.4572;R$/dz;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;55.2679;R$/sc;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;116.9416;R$/sc;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2064.1527;R$/ton;mensal
2023-09-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1836.8607;US$/ton;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;20.0367;R$/kg;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;75.6309;R$/kg;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;91.7598;R$/kg;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;82.0074;R$/kg;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.754;R$/kg;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.2408;R$/kg;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;36.9274;R$/kg;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.7946;R$/dz;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;53.6517;R$/sc;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;115.0979;R$/sc;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2146.7358;R$/ton;mensal
2023-10-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1826.4427;US$/ton;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;20.3797;R$/kg;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;74.107;R$/kg;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;90.7055;R$/kg;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;85.0067;R$/kg;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.6683;R$/kg;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.3552;R$/kg;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;37.3619;R$/kg;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.4903;R$/dz;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;54.2542;R$/sc;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;118.7231;R$/sc;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2097.5206;R$/ton;mensal
2023-11-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1869.3432;US$/ton;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;20.3035;R$/kg;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;78.6503;R$/kg;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;95.3028;R$/kg;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;87.2872;R$/kg;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.8276;R$/kg;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.5356;R$/kg;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;37.7489;R$/kg;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.8928;R$/dz;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;57.6691;R$/sc;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;123.8553;R$/sc;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2181.6665;R$/ton;mensal
2023-12-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1940.521;US$/ton;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;20.9286;R$/kg;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;76.2929;R$/kg;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;97.5944;R$/kg;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;89.2932;R$/kg;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.695;R$/kg;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.6794;R$/kg;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;37.5785;R$/kg;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.8748;R$/dz;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;57.3139;R$/sc;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;123.9626;R$/sc;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2209.975;R$/ton;mensal
2024-01-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1961.8521;US$/ton;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;21.3673;R$/kg;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;79.7783;R$/kg;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;100.2629;R$/kg;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;87.8606;R$/kg;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.7595;R$/kg;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.5731;R$/kg;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;38.5911;R$/kg;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;12.0172;R$/dz;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;59.9007;R$/sc;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;127.8047;R$/sc;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2273.0919;R$/ton;mensal
2024-02-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2004.1253;US$/ton;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;21.2458;R$/kg;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;81.2178;R$/kg;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;99.2682;R$/kg;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;91.7006;R$/kg;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;10.0694;R$/kg;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;18.0724;R$/kg;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;40.5929;R$/kg;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;12.3056;R$/dz;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;60.4313;R$/sc;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;127.9286;R$/sc;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2345.1966;R$/ton;mensal
2024-03-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2074.7821;US$/ton;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;22.3269;R$/kg;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;82.1299;R$/kg;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;98.6208;R$/kg;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;92.1547;R$/kg;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;10.4354;R$/kg;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;18.091;R$/kg;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;40.5742;R$/kg;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;12.3154;R$/dz;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;61.6852;R$/sc;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;129.1001;R$/sc;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2378.9801;R$/ton;mensal
2024-04-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2069.6603;US$/ton;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;21.7399;R$/kg;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;81.1492;R$/kg;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;100.3259;R$/kg;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;94.26;R$/kg;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;10.2745;R$/kg;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;18.4245;R$/kg;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;40.6847;R$/kg;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;12.5961;R$/dz;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;60.5937;R$/sc;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;129.9846;R$/sc;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2350.4647;R$/ton;mensal
2024-05-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2117.2188;US$/ton;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;21.2031;R$/kg;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;81.8276;R$/kg;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;99.0742;R$/kg;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;91.6389;R$/kg;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;10.0604;R$/kg;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;18.6262;R$/kg;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;39.5764;R$/kg;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;12.1928;R$/dz;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;61.238;R$/sc;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;128.3261;R$/sc;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2383.9861;R$/ton;mensal
2024-06-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2079.3763;US$/ton;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;21.7361;R$/kg;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;80.8232;R$/kg;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;99.2929;R$/kg;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;89.6422;R$/kg;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.2825;R$/kg;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;18.4229;R$/kg;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;39.1329;R$/kg;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;12.1892;R$/dz;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;59.2643;R$/sc;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;125.2011;R$/sc;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2275.1324;R$/ton;mensal
2024-07-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;2053.3052;US$/ton;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;22.1289;R$/kg;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;80.365;R$/kg;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;93.7575;R$/kg;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;86.7864;R$/kg;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.0896;R$/kg;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;18.1829;R$/kg;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;38.9226;R$/kg;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;12.2296;R$/dz;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;58.494;R$/sc;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;125.8446;R$/sc;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2247.2586;R$/ton;mensal
2024-08-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1991.8;US$/ton;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;22.0871;R$/kg;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;78.0546;R$/kg;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;92.839;R$/kg;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;84.2798;R$/kg;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.3783;R$/kg;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;18.2001;R$/kg;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;38.5698;R$/kg;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.9643;R$/dz;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;57.2662;R$/sc;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;123.9264;R$/sc;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2187.8338;R$/ton;mensal
2024-09-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1925.7698;US$/ton;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;22.2931;R$/kg;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;77.5163;R$/kg;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;95.4436;R$/kg;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;84.1687;R$/kg;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.3186;R$/kg;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.7744;R$/kg;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;39.1919;R$/kg;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.8245;R$/dz;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;57.3299;R$/sc;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;120.1358;R$/sc;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2174.3717;R$/ton;mensal
2024-10-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1954.5506;US$/ton;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;22.31;R$/kg;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;78.6098;R$/kg;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;94.3948;R$/kg;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_camarao_kg;proteina;pescado importado;Camarão;MG;;86.1039;R$/kg;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_frango_kg;proteina;concorrente;Frango;MG;;9.192;R$/kg;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_suino_kg;proteina;concorrente;Suíno;MG;;17.8824;R$/kg;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_bovino_kg;proteina;concorrente;Bovino;MG;;38.8178;R$/kg;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_ovos_duzia;proteina;concorrente;Ovos;MG;;11.9671;R$/dz;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_milho_sc;graos_racao;insumo;Milho;MG;;59.2722;R$/sc;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_soja_sc;graos_racao;insumo;Soja;MG;;122.2988;R$/sc;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_farelo_soja_ton;graos_racao;insumo;Farelo de soja;MG;;2220.7166;R$/ton;mensal
2024-11-01;Indicador Setorial Histórico Exemplo;preco_fish_meal_ton;graos_racao;insumo global;Farinha de peixe;BR;;1927.7084;US$/ton;mensal
2024-12-01;Indicador Setorial Histórico Exemplo;preco_tilapia_kg;proteina;pescado;Tilápia;MG;;22.5394;R$/kg;mensal
2024-12-01;Indicador Setorial Histórico Exemplo;preco_salmao_kg;proteina;pescado importado;Salmão;MG;;79.1056;R$/kg;mensal
2024-12-01;Indicador Setorial Histórico Exemplo;preco_bacalhau_kg;proteina;pescado importado;Bacalhau;MG;;97.892;R$/kg;mensal
